id,sent,softmatch_score,softmatch,soft_svm
1330, 人物一 人物二 一对 双胞胎 兄妹 一天 人物二 帮助 妈妈 做饭 发现 藏 罐头 里 五个 小人,0.82917255,1,1
1331, 人物一 人物二 双胞胎 兄妹 中国 孩子 中是 几乎 无人不晓 传奇人物,0.80934054,1,1
1334, 创作 童话 人物 人物一 人物二 舒克 贝塔 罗克 成为 亿万 小朋友 心中 明星 影响 几代人 成长,0.8035763,1,1
1340, 人物一 和红 沙发 音乐 城 内容梗概 人物二 听诊器 听到 家里 沙发 里 传出 音乐声 音乐 非常 好听,0.8478029,1,0
1343, 人物二 人物一 孪生 妹妹 比起 令 老师 父母 头疼 哥哥 家长 老师 眼中 优等生 乖巧 懂事 认真学习 成绩,0.8423584,1,1
1344, 人物二 水晶 兔 人物 介绍 人物一 学习成绩 不高 学校 老师 喜欢 那种 乖孩子 心地善良 正义 勇敢 身上 故事,0.8047345,1,1
1349, 本剧 讲述 人物一 魔方 大厦 冒险 人物二 鲍尔 历险记 富有 科幻 色彩 充满 童真 童趣 故事 孩子 传递 健康 向上 正 能量,0.81689334,1,1
1352, 人物一 成为 皇后 获得 女人 显赫 地位 成帝 宠爱 渐渐 以往 成帝 更为 宠爱 妹妹 人物二,0.8804495,1,1
1353, 后来 听说 一个 妹妹 人物二 长得 非常 漂亮 温柔 妩媚 人物一 自愧不如 便 下令 招入 宫中 姐妹 俱为 婕妤 贵倾 后宫,0.8405347,1,1
1357, 人物一 人物二 责任 坏 女人 主要 责任 君王 身上,0.8405756,1,1
1375, 人物一 一听 妹妹 不认账 气得 抓起 桌上 酒杯 人物二 砸 过去 老鼠 想 咬,0.848729,1,1
1377, 竟 穿越 汉朝 成 臭名昭著 祸水 人物二 姐姐 人物一 争抢 同一个 男人 究竟 发生,0.8535486,1,1
1388, 竟 穿越 汉朝 成 祸水 人物二 姐姐 人物一 争抢 同一个 同一个 男人 究竟 发生,0.85051584,1,1
1417, 燕赤凤 汉书 中 人物一 人物二 两姐妹 汉书 有云 自鸿嘉后 稍 隆于 宠,0.8640537,1,1
1419, 六月 封 人物一 皇后 封 人物二 为昭仪 大赦天下,0.8626995,1,1
1423, 后来 人物一 人物二 姐妹 入宫 受宠 十分 嫉妒 班婕 汉成帝 心目 中 地位 便 设计 陷害 班婕,0.86717534,1,1
1425, 人物 亦念子 帝姬 刘骜 人物一 人物二 甄宓 曹丕 曹植 曹操 李隆基 杨玉环,0.843351,1,1
1426, 说 麝香 放入 妓女 肚脐 避孕 堪称 中国 红颜 祸水 人物一 人物二 两 姊妹 记载 采取 避孕措施,0.8202682,1,1
1432, 人物一 大方 不像 女人 争风吃醋 可能 有福同享 可能 加强 阵营 妹妹 人物二 介绍 进来 供 成帝 享用,0.85042083,1,1
1443, 人物一 听 妹妹 诉说 感动 眼泪 直流 头上 紫玉九雏钗 取下 簪 人物二 发髻,0.8604675,1,1
1445, 后来 听说 一个 妹妹 人物二 长得 非常 漂亮 温柔 多情 人物一 自愧不如 便 下令 招入 宫中 姐妹 俱为 婕妤 贵倾 后宫,0.8402154,1,1
1462, 一条 人影 缓缓 飘至 看着 妹子 眼神 满是 宠 溺之色 人物二 愤愤 住手 拉着 人物一 胳膊 哥 明天 臭手 扔 喂狗,0.80716074,1,1
1466, 苏旷 存心 取笑 伸手 捏 人物二 胖乎乎 脸蛋 看见 人物一 冰冷 目光 讪笑 收回 手来,0.8429424,1,1
1470, 人物一 黑冰 剧本 觉得 本子 写 不错 担心 怀孕 拍戏 危险 说服 人物二 黑冰 晚点 生 孩子,0.81216747,1,1
1475, 孙玉厚 路遥 平凡 世界 里 一个 伟大 父亲 人物一 孙少平 孙 兰花 人物二 四个 优秀 子女,0.8457279,1,1
1477, 详细 介绍 平凡 世界 中 人物二 孙家 最小 孩子 孙玉厚 女儿 人物一 孙少平 妹妹,0.8160947,1,1
1478, 最大 成就 事情 最大 成就 培养 出 人物一 孙少平 人物二 三个 优秀 子女,0.83974016,1,1
1479, 人物二 详细 介绍 平凡 世界 中 人物二 孙家 最小 孩子 孙玉厚 女儿 人物一 孙少平 妹妹,0.8257474,1,1
1484, 人物一 蒙古 公主 赵敏 青梅竹马 小伙伴 周芷若 表妹 人物二 少女 小昭 爱幕 不知所措 难以 取舍,0.8896537,1,1
1486, 赵敏 抓住 六大 派 峨嵋派 手中 夺得 倚天剑 人物一 小昭 赵敏 周芷若 人物二 一起 接 金毛狮 王 谢逊 回 中原,0.84992504,1,0
1494, 人物一 刁蛮 可人 蒙古 公主 赵敏 青梅 竹骊 周芷若 表妹 人物二 明教 侍女 小昭 爱幕 不知所措 难以 取舍,0.8846285,1,1
1495, 万安 寺 中 临危受命 答应 灭绝师太 接任 掌门 荒岛 使计害 人物二 嫁祸 赵敏 拿走 屠龙刀 倚天剑 人物一 订立 婚约,0.8659193,1,1
1523, 柳 银环 生 龙凤胎 男叫 人物一 女 人物二,0.8739768,1,1
1527, 人物一 人物二 小说 中 薛仁贵 之子 女,0.82411325,1,1
1532, 年 人物一 传奇 饰 人物二,0.8009208,1,0
1534, 程咬金 听 少女 人物二 羞涩 含蓄 回报 明白 窦仙童 看上 人物一 听 更为 羞涩 含蓄 汇报 明白 窦一虎 看上 人物二,0.81313443,1,1
1549, 到来 会 杨过 小龙女 带来 改变 人物二 人物一 薄命 红颜 命运 是否 会 改变 下去 知道,0.80179286,1,0
1552, 遇到 柯镇恶 之后 一定 马上 嘉兴 人物一 人物二 住所 旁边 民房 里面 找段 老 中间 不要 做 段 老将 过世,0.8086738,1,0
1554, 人物二 最后 归宿 人物一 寻回 儿时 玩伴 表姊 自小 便 三分 表姊 真心 维护 能力 做,0.84636897,1,1
1555, 两口 相差 半载 年纪 人物一 秀雅 文静 人物二 却是 十分 活泼 两个 性格 截然不同,0.83068776,1,1
1560, 少年 发誓 决计 不会 姑姑 独守 十六年 寂寞 李莫愁 闲身 空恨 不会 人物一 人物二 苦熬 年华,0.83982825,1,0
1564, 人物一 听 这话 不禁 生气 挂念 杨过 无意 争 闲气 示意 人物二 找 杨过,0.8325446,1,0
1568, 李莫愁 於 绝情谷 身中 情花 之毒 武氏兄弟 人物一 人物二 围攻 最终 葬身 於 火海 之中,0.8560035,1,1
1575, 小龙女 经历 是否 会 不同 人物一 人物二 是否 还会 孤独 一生,0.837919,1,0
1577, 杨过 告别 人物二 人物一 后于 山岭 间 信步而行 时 无意 中 遇到 金轮法王 师徒 一行 帮 疗伤 杨过 要求 国师 帮 报仇,0.8375998,1,0
1578, 性情 内敛 武功 中 表妹 人物二 武功 低微 牙 尖嘴利 往往 自不量力 惹事生非 得罪人 人物一 收场,0.8588093,1,1
1586, 不想 改变 南帝 变 东邪 变 郭靖 变 黄蓉变 杨过 变 小龙女 变 人物一 变 人物二 变,0.80044454,1,0
1594, 人物二 得寸进尺 演完 第一个 打通 手机 哥哥 人物一 说 老妹 演得 进步 特别 语言 哥哥 觉得 满意,0.8224437,1,1
1595, 人物一 站 一动 不敢 动 人物二 走 妈妈 身边 摇着 妈妈 手 说 妈妈 饿 哥哥 炒,0.81912214,1,1
1597, 月 日 人物一 生日 人物二 拎 一只 大大的 蛋糕 找 一帮 朋友 医院 里 哥哥 过生日,0.8184545,1,0
1599, 人物一 表演 人物二 每场 落 一部 不少 认真 观看 发现 哥哥 问题 马上 会 指出,0.8484833,1,0
1600, 一天 晚上 父母 演出 人物一 问 人物二 月儿 想 吃 炒面 ﹖ 人物二 根本 知道 炒面 点头 同意,0.81921476,1,0
1602, 人物一 苏醒 人物二 赶回 团里 没 成家 平时 吃 食堂,0.84050053,1,1
1604, 实际上 小说 已经 写明 人物一 人物二 确实 贾府 贾珍 贾琏 贾蓉 花花公子 攻击,0.88358927,1,1
1609, 故事 贾琏 听从 人物一 主张 人物二 意见 外出 公干 路上 遇到 薛蟠 柳湘莲,0.8655882,1,0
1615, 一个 人物一 一个 人物二,0.8108419,1,1
1616, 红楼 二 尤 人物二 红楼 二 尤 人物 介绍 人物二 红楼梦 中 人物 尤氏 继母 带来 女儿 人物一 妹妹,0.80874705,1,1
1620, 出身 寒微 全书 人物 无一 血缘关系 尤老娘 后母 人物一 人物二 虽称 姐妹 却是 异父 异母 贾蓉 非 亲生,0.88616884,1,1
1627, 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 小红 此人 争议 说 平儿 龄 官 娇杏,0.84220207,1,1
1631, 作者 身上 花 笔墨 少之又少 集中 回至 回 人物一 人物二 悲剧 中,0.8414282,1,1
1632, 红楼梦 中 尤老娘 人物一 人物二 之母 宁国府 当家 奶奶 尤氏 继母 一个 看似 极 不起眼 小人物,0.84320885,1,1
1636, 尤者 红楼梦 里 人物一 人物二 尤 孤独 地以 极端 女性 之姿 盛放 男权 社会 中 套 一句 时髦 应该 非常 女人,0.8239843,1,1
1638, 说 金陵 十二钗 副册 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 平儿 龄 官 娇杏,0.84356105,1,1
1654, 人物一 原是 花为 肠肚 雪作 肌肤 弱女子 不同 显然 人物二 反宾为主 竟是 两个 花花公子 式 人物 震,0.85154307,1,1
1656, 金陵 十二 副钗 说 金陵 十二钗 副册 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 平儿 龄 官 娇杏,0.8328857,1,1
1663, 可惜 人物二 没有 机会 王熙凤 照面 死 人物一 失去 妹妹 魔窟 中 说 更加 孤立无援,0.8235684,1,1
1668, 姓 贾 害死 秦可卿 贾珍 害死 人物一 贾琏 害死 贾迎春 孙绍祖 害死 人物二 柳湘莲 皮肤 滥淫者 两样,0.88708246,1,1
1669, 红楼梦 中 二 尤 红楼 二 尤即 指 人物一 人物二 两个,0.83596617,1,1
1672, 人物一 人物二 继母 姐妹 姨娘 辈分 贾蓉 竟然 没有 一点 廉耻 羞耻之心 马上 进行 调情 调笑 二是 随意 胡来,0.8403844,1,1
1684, 人物二 一个 爱 发脾气 贪钱 物质 女人 人物一 却是 一个 性格 温和 慈祥 老奶奶,0.821249,1,1
1690, 人物一 助 龙溟 盗鼎 一事 发生 人物二 姐姐 行为 百思不解 事 藏 心里 面 不再 对人 提起,0.83468443,1,1
1695, 龙幽 临走前 告诉 人物二 蜀山 禁洞 中 遇到 人物一 鬼魂 惦记 妹妹,0.8488447,1,1
1699, 面对 归还 神农 鼎 夏侯瑾轩 人物二 询问 是否 真的 没有 见到 姐姐 人物一 瑕 觉得 抱歉,0.8159233,1,1
1701, 草谷 觉得 没有 不妥 人物二 不用 人物一 承担,0.8247835,1,1
1753, 建元 元年 年 三月 人物一 封为 皇后 人物二 封为 右 皇后,0.8572262,1,1
1754, 当官 设法 两个 女儿 人物一 人物二 嫁给 皇帝 刘聪,0.8550427,1,1
1759, 人物一 水浒传 中 人物 梁山 人物二 哥哥 扈家庄 庄主 之子 绰号 飞天 虎,0.848917,1,1
1763, 说 扈家庄 时 便 说 庄主 扈太公 一个 儿子 飞天 虎 人物一 一个 女儿 一丈 青 人物二 两口 日月 双刀 并称 英雄,0.8065345,1,1
1766, 事成 李逵 起到 扈家庄 扈家庄 无防备 竟 灭门 唯 人物一 逃脱 人物二 宋江 做主 嫁给 矮脚 虎 王英,0.8499673,1,1
1775, 女 人物一 双胞胎 妹妹 人物二 团队 中国 女子 羽毛球队,0.8421987,1,1
1797, 同年 美国 女生 莲达 结婚 婚后 生 一子一女 取名 人物一 人物二,0.8021258,1,1
1801, 岁 人物二 失去 父亲 疼爱 父亲 印象 后来 照片 电影 妈妈 哥哥 人物一 回忆 中 得到,0.82163364,1,1
1806, 岁 人物二 失去 父亲 疼爱 父亲 印象 后来 照片 电影 妈妈 哥哥 人物一 回忆 中 得到,0.82163364,1,1
1808, 同年 美国 女生 琳达 结婚 婚后 生 一子一女 取名 人物一 人物二,0.8026754,1,1
1817, 人物一 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物二 孪生 姐姐,0.80978733,1,1
1820, 人物一 人物 简介 人物一 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物二 孪生 姐姐,0.8081299,1,1
1821, 人物二 仙剑 奇侠传 剧情 人物 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物一 孪生 妹妹,0.80226743,1,1
1822, 人物一 见 人物二 决心 告诉 众人 线索,0.8592011,1,0
1828, 宋缺 人物 介绍 家庭成员 二弟 宋智 族弟 宋鲁 长女 宋玉华 女婿 解 文龙 幼女 人物二 女婿 寇仲 次子 人物一 儿媳 商秀珣,0.83122784,1,1
1840, 固伦纯禧 公主 固伦荣宪 公主 和硕端静公主 固伦 恪靖 公主 固伦纯 悫 公主 人物一 人物二,0.82234555,1,1
1847, 海宽 女 生 爱新觉罗 胤 祥 人物一 人物二,0.86857027,1,1
1856, 国内 教育 体系 钱学森 子女 应该 大学 时 极大 破坏 钱学森 子女 人物一 人物二 没有 得到 堂兄弟 发展 环境,0.81830573,1,1
1857, 那年 人物一 岁 妹妹 人物二 岁,0.8268904,1,1
1869, 年 步步 惊情 饰 人物二 人物一 天涯 织女 主要 人物,0.82241833,1,1
1875, 雪飘 人间 雪飘 二字 取自 女儿 人物一 二女儿 人物二 名字 中 两个 字,0.83260703,1,1
1901, 人民网 中国 大学生 年度人物 候选人 人物一 人物二 事迹 中国 大学生 年度人物 二十大 提名,0.80160064,1,1
1905, 人物二 女 年 出生 英文 名为 哥哥 人物一 著名 音乐 周华健 女儿 台湾 就读 英国 学校,0.8182721,1,0
1906, 人物 经历 人物二 女 年 出生 英文 名为 哥哥 人物一 著名 音乐 周华健 女儿,0.81677896,1,1
1909, 人物一 父亲 太平洋 电线电缆 集团 前 董事长 孙道存 母亲 元 证券 副董事长 何念慈 名媛 人物二 姐姐,0.8183525,1,1
1910, 人物一 个人 生活 人物一 父亲 太平洋 电线电缆 集团 前 董事长 孙道存 母亲 元 证券 副董事长 何念慈 名媛 人物二 姐姐,0.8138899,1,1
1913, 前夫 孙道存 抢先 结婚 何念慈 得到 儿女 祝福 人物一 人物二 出席 母亲 婚礼 婚礼 致词 祝福 母亲,0.8016302,1,1
1929, 几日 姚芊芊 终 被选为 正妃 内心 十分 痛苦 挣扎 人物一 人物二 金碧瑶 当上 侧妃 各怀 想法,0.8440733,1,1
1945, 宋缺 人物 介绍 家庭成员 二弟 宋智 族弟 宋鲁 长女 人物一 女婿 解 文龙 幼女 人物二 女婿 寇仲 次子 宋师道 儿媳 商秀珣,0.8316054,1,1
1950, 人物二 械 力 人物一 医道 寒信 智慧 小镖 顽强 坚信 胜利 心 心 之间 产生 羁绊 将会 唤醒 奇迹,0.83250254,1,1
1954, 家族 成员 皇后 元昭皇后 晁氏 晁 皇后 生 唐懿宗 人物一 人物二 晁美人 逝世 追封 昭容 皇太后 追 谥 元昭皇后,0.86884147,1,1
1956, 长女 可封 人物一 第二 女可封 永福 公主 第三 女可封 西华 公主 第四 女可封 人物二 第五 女可封 和义公主 第六 女可封 饶安公主,0.8387939,1,1
1963, 司徒静 司徒剑南 人物二 事情 进宫 求 朱允 出面 帮忙 不巧 准备 拦 人物一 陈林 一并 拦 宫城 之外,0.81320214,1,1
1965, 司徒静 求 朱允 成全 司徒剑南 人物二 朱允 正要 赐婚 遭 人物一 太后 文章 拼命 阻拦,0.847208,1,1
1971, 人物二 主要 成员名单 萧蔷 饰 人物一 姐姐,0.80855525,1,1
1972, 电视剧 中 人物一 神偷 司空摘星 女儿 楚留香 红颜 知己 人物二 义姐,0.82753783,1,1
1974, 动漫 妹妹 大阪 大妈 中 角色 人物一 妹妹 人物二 一个 外貌 相当 可爱 高中 一年级 学生,0.822579,1,1
1977, 父亲 蒋孝武 妻子 人物二 哥哥 人物一 经营 事业有成 母亲 主持 红豆 食府 餐厅,0.856142,1,1
1984, 苏州 之北 三十里 一座 荒山 之中 捉住 穆念慈 摆蛇阵 逼 人物一 交出 九阴真经 人物二 箫声 退,0.84249187,1,1
1994, 苏州 之北 三十里 一座 荒山 之中 捉住 穆念慈 摆蛇阵 逼 人物一 交出 九阴真经 人物二 扮作 青衣 怪人 箫声 退,0.8297641,1,1
1998, 人物二 找寻 女儿 打破 誓言 离开 桃花岛 太湖 归云庄 发现 黄蓉 郭靖 救 杨康 而来 人物一,0.82671326,1,1
2006, 后来 郭靖 人物一 捉住 黄蓉 认出 欺骗 说 人物二 将来 人物一 帮助 二人 脱困,0.8680197,1,1
2008, 陈玄风 人物一 互生 爱慕 恐 人物二 性格 怪癖 不予 应允 决定 窃取 师父 九阴真经 下卷,0.8596281,1,1
2014, 后来 郭靖 人物一 捉住 黄蓉 认出 欺骗 说 人物二 将来 人物一 帮助 二人 脱困,0.8680197,1,1
2016, 人物二 回答 说 有个 人物一 最好 学习 从不 怒火 转移 身上 再犯 同样 过失,0.8126834,1,0
2026, 人物一 找到 米 烧火 做饭 人物二 看见 人物一 甑 中 抓饭 吃,0.85794586,1,1
2032, 清楚 发现 人物二 爱 学生 爱 人物一 爱子 路 爱子 贡,0.83255726,1,0
2040, 千百年来 中国 精神 贵族 命运 人物二 流亡 陈蔡 屈原 天下 人物一 不改其乐 命运 选择 选择 命运,0.81892246,1,1
2046, 人物二 看见 人物一 用手 抓 锅里 饭 吃,0.8523631,1,1
2061, 人物二 家语 人物一 达 於 情性 之理 通 於 物类 之变 知 幽明 之故 覩 游气 之原 若此 可谓 成人,0.8304336,1,1
2063, 汉高帝 人物一 配享 人物二 祀 太牢 三国 魏 正始 年间 此举 定为 制度 历代帝王 封赠 有加 无不 尊奉 颜子,0.8042145,1,1
2071, 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8333056,1,1
2085, 雍 译文 人物二 说 人物一 心 长时间 离开 仁德 学生 只能 短时间 做到 仁,0.80278105,1,0
2086, 人物二 曰 人物一 好学 迁怒 贰,0.8792878,1,0
2095, 人物二 曾经 称赞 说 人物一 好学 迁怒 不二 一箪食 一瓢 饮 居 陋巷 不堪其忧 回 不改其乐 贤哉 回,0.8240384,1,0
2098, 一天 人物二 故意 问 子贡 人物一 相比 到底 强,0.83133006,1,0
2107, 闻一知十 成语 典故 人物二 两个 得意 学生 一个 子贡 一个 人物一,0.8178445,1,1
2108, 人物二 说 人物一 一个 选择 中庸之道 得到 好处 牢牢地 放在心上 再也 不让 失去,0.8038961,1,1
2109, 人物一 人物二 面前 连屁 不敢 放 一个 子路 没 心眼 经常 鼻子 鼻子 脸 脸 老师 下不来台,0.8032939,1,1
2121, 屡空 作品 赏析 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8315669,1,1
2122, 盗 跖 长寿 人物二 人物一 遭受 困厄 上天 没有 表现 真实 意愿 缘故,0.8514769,1,1
2129, 人物一 攫食 翻译 人物二 陈国和 蔡国 之间 地方 缺粮 受困 饭菜 全无 七天 没 吃 米饭,0.8014485,1,1
2133, 人物二 曰 人物一 好学 迁怒 贰,0.8792878,1,0
2148, 看着 钱袋 人物二 想起 刚才 称赞 人物一 批评 子贡 感到 脸上 火辣辣,0.81613284,1,1
2172, 译文 人物一 问 人物二 说 曾经 渡 一个 叫做 觞 深 深潭 摆渡 船夫 划船 技术 简直 出神入化,0.8181751,1,1
2176, 人物二 认为 得意 弟子 论语 中 记载 人物一 处 总是 称赞,0.8577602,1,0
2189, 人物二 回答 说 一个 人物一 学生 好学 从不 迁怒于 从不 重犯 同样 过错,0.8168186,1,1
2194, 白天 睡 人物一 讨米 讨 回来 煮饭 快要 熟 时 人物二 看见 人物一 用手 抓 锅里 饭 吃,0.8237055,1,0
2225, 人物一 攫 甑 释意 人物二 陈国和 蔡国 之间 地方 缺粮 受困 饭菜 全无 七天 没 吃 米饭,0.8108806,1,1
2231, 范仲淹 艰涩 生活 有点像 人物二 贤徒 人物一 一碗 饭 一瓢 水 陋巷 叫苦连天 依然 乐在其中,0.8265733,1,1
2232, 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 住 陋巷 一个 贤人,0.8012221,1,1
2241, 三千 弟子 中 人物二 喜欢 学生 人物一 好学不倦 始终 努力 实践 人物二 理想 迁怒 贰 修养,0.85382897,1,0
2245, 子贡 出去 以后 人物一 进来 人物二 问 同样 问题,0.82765746,1,0
2250, 孝理 东西 可谓 博大精深 大贤 人才 懂得 奥妙 人物二 人物一 传授 寄托 参,0.8562003,1,1
2261, 意谓 人物一 听 人物二 讲学 从不 提 不同 看法 好象 愚笨,0.8533228,1,1
2264, 人物二 称赞 人物一 一个 贤德 箪食瓢饮 俭朴 生活 身处 陋巷 不堪其忧 视此 真正 快乐 担当,0.82098526,1,1
2269, 人物二 回答 说 有个 人物一 最好 学习 从不 怒火 转移 身上 再犯 同样 过失,0.8126834,1,0
2283, 人物一 请教 人物二 说 孟孙才 母亲 死 哭泣 时 没有 一滴 眼泪 心中 不觉 悲伤 居丧 时 哀痛,0.8080046,1,0
2285, 列子 黄帝 篇 译文 人物一 问 人物二 说 曾经 渡 一个 叫做 觞 深 深潭 摆渡 船夫 划船 技术 简直 出神入化,0.80973405,1,1
2288, 人物一 偷食 译文 人物二 陈国和 蔡国 之间 地方 受困 缺粮 饭菜 全无 七天 粒米 未进 体力不支 白天 只能 躺 休息,0.8111809,1,1
2289, 胡道 满 人物二 哭 人物一 中 运用 喉音 双音 代唱 吹奏 独具一格 似 秦腔 中 哭 唱,0.806355,1,1
2296, 人物二 人物一 评价 中 特别 谈到 迁怒 贰 这两点 从中 看出 人物二 教育 学生 重在 培养 道德 情操,0.84140664,1,1
2303, 看到 隆德 会 看到 内敛 沉静 深厚 令人 想到 人物二 学生 人物一 评价 贤者 回,0.81082046,1,0
2315, 人物二 听 柳 下季 劝告 弟子 人物一 驾车 一个 弟子 子贡 当侍 前去 会见 盗 跖,0.8525097,1,0
2317, 作品 赏析 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8356118,1,1
2324, 人物二 曰 人物一 好学 迁怒 贰 不幸 短命 死,0.8670108,1,0
2326, 听 伯牙 问话 打柴 笑 回答 先生 刚才 弹 人物二 赞叹 弟子 人物一 曲谱 可惜 弹到 第四句 琴弦 断,0.8262834,1,0
2334, 一次 人物二 抓住 人物一 饮食起居 问题 发挥 一通 认为 人物一 太 高尚 可能 做到 事 做到 值得 学习,0.83685285,1,0
2335, 人物一 谦逊 好学 迁怒 贰 异常 尊重 老师 人物二 无事 无言 不悦,0.85388136,1,1
2342, 人物二 回答 说 一个 人物一 学生 好学 不幸 短命 死,0.83604395,1,0
2350, 人物二 问 子贡 人物一 一个 强,0.8459344,1,1
2366, 人物二 哭 悲伤 说道 人物一 好学 弟子 学生 更加 亲近,0.864257,1,0
2370, 论语 雍 人物二 曰 人物一 好学 不迁始 贰,0.8869749,1,0
2371, 本文 写 人物二 子贡 讨论 人物一 子贡 两人 中 最好 一段 谈话,0.8209368,1,0
2374, 圣 柳下惠 柳下惠 人物 简介 人物二 至圣 孟子为 亚圣 人物一 复圣 参为 宗圣 圣为 柳下惠,0.80069673,1,1
2378, 人物二 回答 说 有个 人物一 学生 喜欢 学习 怒气 转移 头上 重复 犯 同样 错误,0.8278836,1,0
2385, 人物二 曰 人物一 好学 迁怒 贰,0.8792878,1,0
2395, 人物二 说 曾经 有个 人物一 学生 好学 乱 发脾气 不犯 两次 错误 不幸 短命 死,0.84657806,1,0
2429, 人物一 没有 办法 回答 进入 内室 告诉 人物二,0.8052555,1,0
2435, 人物一 回答 其师 人物二 所问 不去 入仕 问题 时说 回有 郭外 之田 五十亩 足以 飦 粥 郭内 之田 十亩 足以 丝麻,0.81540096,1,1
2461, 人物二 回答 说 有个 人物一 最好 学 从不 脾气 发到 身上 重犯 同样 错误,0.80139023,1,0
2462, 正 准备 打发 走 樵夫 当即 说 大人 刚才 弹 曲子 莫不是 人物二 叹 人物一 中 段落,0.8062151,1,0
2478, 人物二 两个 得意门生 一个 子贡 一个 人物一,0.81932175,1,1
2482, ⑤ 醯 鸡句 庄子 田子方 载 人物二 见 老 聃 问道 人物一 说 丘之于 道 犹 醯 鸡,0.80077523,1,0
2499, 人物二 回答 人物一 学生 爱好 学习 从来 怒气 转移 身上 重复 犯 同样 过错,0.812263,1,1
2501, 人物二 曰 人物一 好学 迁怒 贰,0.8792878,1,0
2538, 人物二 说 人物一 心 长时间 离开 仁德 学生 只能 短时间 做到 仁,0.80686724,1,0
2543, 人物二 看见 人物一 用手 抓 锅里 饭 吃,0.8523631,1,1
2547, 人物二 认为 子贡 均 不及 人物一 子贡 居于 一个 层次,0.85904235,1,1
2553, 人物二 见状 大为 赞赏 人物一 人品 一清二楚 自此 诬陷 人物一 偷盗 便 严加 惩治 这件 事情 讲 众人 听,0.8405512,1,1
2554, 人物二 曰 人物一 好学 迁怒 ① 贰 ② 不幸 短命 死 ③,0.85460013,1,0
2567, 人物二 赞叹 人物一 箪食瓢饮 住 陋巷 不去 追名逐利 一个 贤人,0.8618327,1,1
2570, ④ 先师 先圣 祭祀 汉魏 以后 周公为 先圣 人物二 先师 唐代 尊 人物二 先圣 人物一 先师,0.8881614,1,0
2581, 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 处之泰然 自得其乐,0.8314711,1,1
2584, 人物一 一生 没有 做过 官 没有 留下 传世之作 只言片语 收集 论语 书 中 思想 人物二 思想 基本 一致,0.8111189,1,1
2586, 郑玄 笑 说 人物二 弟子 德行 言语 平事 文学 四种 科目 考察 人物一 子贡 学生 不称 官位 门第,0.8312696,1,0
2598, 古时候 没有 今天 空气污染 空气 透明度 非常 极目 千里 人物二 问 人物一 有没有 看到 苏州 阊 门,0.82515913,1,1
2607, 江苏 盐城 一带 四勿堂 取一 世祖 人物一 人物二 曰 格言 非礼勿视 非礼 勿 听 非礼 勿言 非礼 勿动 堂号,0.83271563,1,1
2622, 人物一 子贡 一个 更 有福 或许 人物二 会 偏向 子贡,0.8071978,1,0
2645, 颜巷 释义 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 住 陋巷 一个 贤人,0.8044986,1,1
2656, 人物一 之德 核心 仁 人物二 仁 落实 个人 行动 中 停留 口头上,0.84806037,1,1
2657, 其三 鲁哀公 问 人物二 弟子 中 哪位 好学 人物二 说 人物一 好学 迁怒 贰 不幸 短命 死,0.849544,1,0
2668, 汉高帝 人物一 配享 人物二 祀 太牢 三国 魏 正始 年间 此举 定为 制度 历代 统冶者 封赠 有加 无不 尊奉 颜子,0.8040747,1,1
2699, 人物二 误会 理解 人物一 过程 提出 一个 意味深长 命题 眼见 现象 主观 臆断 往往 使人 不能 深入 了解 事物 本质,0.8079646,1,1
2729, ⑤ 醯 鸡句 庄子 田子方 载 人物二 见 老 聃 问道 人物一 说 丘之于 道 犹 醯 鸡,0.80077523,1,0
2731, 人物二 曰 人物一 好学 迁怒 贰 不幸 短命 死,0.8670108,1,0
2735, 人物二 回答 说 有个 人物一 最好 学 从不 脾气 发到 身上 重犯 同样 错误,0.80139023,1,0
2746, 庄子 王 人物二 穷 於 陈 蔡 之间 七日 不火食 藜 羹 糁 颜色 甚惫 弦歌 於 室 人物一 择菜,0.8470294,1,1
2754, 人物一 老师 极力 称颂 人物二 主张 十分 自信 认为 仁德 主张 边远地区 行得通,0.8550208,1,1
2755, 这段话 意思 说 一次 人物二 弟子 人物一 请教 达到 仁 境界 人物二 回答 说 努力 约束 行为 符合 礼 要求,0.80532724,1,0
2756, 论语 中 看到 人物二 人物一 叹息 勇 不足 不能 及时 批评 老师 过错 一再 批评 子路 勇气 过度 不足取,0.8248168,1,1
