id,sent,softmatch_score,softmatch,soft_svm
1604, 实际上 小说 已经 写明 人物一 人物二 确实 贾府 贾珍 贾琏 贾蓉 花花公子 攻击,0.88358927,1,1
1615, 一个 人物一 一个 人物二,0.8108419,1,1
1616, 红楼 二 尤 人物二 红楼 二 尤 人物 介绍 人物二 红楼梦 中 人物 尤氏 继母 带来 女儿 人物一 妹妹,0.80874705,1,1
1620, 出身 寒微 全书 人物 无一 血缘关系 尤老娘 后母 人物一 人物二 虽称 姐妹 却是 异父 异母 贾蓉 非 亲生,0.88616884,1,1
1627, 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 小红 此人 争议 说 平儿 龄 官 娇杏,0.84220207,1,1
1631, 作者 身上 花 笔墨 少之又少 集中 回至 回 人物一 人物二 悲剧 中,0.8414282,1,1
1632, 红楼梦 中 尤老娘 人物一 人物二 之母 宁国府 当家 奶奶 尤氏 继母 一个 看似 极 不起眼 小人物,0.84320885,1,1
1636, 尤者 红楼梦 里 人物一 人物二 尤 孤独 地以 极端 女性 之姿 盛放 男权 社会 中 套 一句 时髦 应该 非常 女人,0.8239843,1,1
1638, 说 金陵 十二钗 副册 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 平儿 龄 官 娇杏,0.84356105,1,1
1654, 人物一 原是 花为 肠肚 雪作 肌肤 弱女子 不同 显然 人物二 反宾为主 竟是 两个 花花公子 式 人物 震,0.85154307,1,1
1656, 金陵 十二 副钗 说 金陵 十二钗 副册 香菱 薛宝琴 人物一 人物二 邢岫烟 李纹 李绮 夏金桂 秋桐 平儿 龄 官 娇杏,0.8328857,1,1
1663, 可惜 人物二 没有 机会 王熙凤 照面 死 人物一 失去 妹妹 魔窟 中 说 更加 孤立无援,0.8235684,1,1
1668, 姓 贾 害死 秦可卿 贾珍 害死 人物一 贾琏 害死 贾迎春 孙绍祖 害死 人物二 柳湘莲 皮肤 滥淫者 两样,0.88708246,1,1
1669, 红楼梦 中 二 尤 红楼 二 尤即 指 人物一 人物二 两个,0.83596617,1,1
1672, 人物一 人物二 继母 姐妹 姨娘 辈分 贾蓉 竟然 没有 一点 廉耻 羞耻之心 马上 进行 调情 调笑 二是 随意 胡来,0.8403844,1,1
1684, 人物二 一个 爱 发脾气 贪钱 物质 女人 人物一 却是 一个 性格 温和 慈祥 老奶奶,0.821249,1,1
1690, 人物一 助 龙溟 盗鼎 一事 发生 人物二 姐姐 行为 百思不解 事 藏 心里 面 不再 对人 提起,0.83468443,1,1
1695, 龙幽 临走前 告诉 人物二 蜀山 禁洞 中 遇到 人物一 鬼魂 惦记 妹妹,0.8488447,1,1
1699, 面对 归还 神农 鼎 夏侯瑾轩 人物二 询问 是否 真的 没有 见到 姐姐 人物一 瑕 觉得 抱歉,0.8159233,1,1
1701, 草谷 觉得 没有 不妥 人物二 不用 人物一 承担,0.8247835,1,1
1753, 建元 元年 年 三月 人物一 封为 皇后 人物二 封为 右 皇后,0.8572262,1,1
1754, 当官 设法 两个 女儿 人物一 人物二 嫁给 皇帝 刘聪,0.8550427,1,1
1759, 人物一 水浒传 中 人物 梁山 人物二 哥哥 扈家庄 庄主 之子 绰号 飞天 虎,0.848917,1,1
1763, 说 扈家庄 时 便 说 庄主 扈太公 一个 儿子 飞天 虎 人物一 一个 女儿 一丈 青 人物二 两口 日月 双刀 并称 英雄,0.8065345,1,1
1766, 事成 李逵 起到 扈家庄 扈家庄 无防备 竟 灭门 唯 人物一 逃脱 人物二 宋江 做主 嫁给 矮脚 虎 王英,0.8499673,1,1
1775, 女 人物一 双胞胎 妹妹 人物二 团队 中国 女子 羽毛球队,0.8421987,1,1
1797, 同年 美国 女生 莲达 结婚 婚后 生 一子一女 取名 人物一 人物二,0.8021258,1,1
1801, 岁 人物二 失去 父亲 疼爱 父亲 印象 后来 照片 电影 妈妈 哥哥 人物一 回忆 中 得到,0.82163364,1,1
1806, 岁 人物二 失去 父亲 疼爱 父亲 印象 后来 照片 电影 妈妈 哥哥 人物一 回忆 中 得到,0.82163364,1,1
1808, 同年 美国 女生 琳达 结婚 婚后 生 一子一女 取名 人物一 人物二,0.8026754,1,1
1817, 人物一 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物二 孪生 姐姐,0.80978733,1,1
1820, 人物一 人物 简介 人物一 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物二 孪生 姐姐,0.8081299,1,1
1821, 人物二 仙剑 奇侠传 剧情 人物 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物一 孪生 妹妹,0.80226743,1,1
1828, 宋缺 人物 介绍 家庭成员 二弟 宋智 族弟 宋鲁 长女 宋玉华 女婿 解 文龙 幼女 人物二 女婿 寇仲 次子 人物一 儿媳 商秀珣,0.83122784,1,1
1840, 固伦纯禧 公主 固伦荣宪 公主 和硕端静公主 固伦 恪靖 公主 固伦纯 悫 公主 人物一 人物二,0.82234555,1,1
1847, 海宽 女 生 爱新觉罗 胤 祥 人物一 人物二,0.86857027,1,1
1856, 国内 教育 体系 钱学森 子女 应该 大学 时 极大 破坏 钱学森 子女 人物一 人物二 没有 得到 堂兄弟 发展 环境,0.81830573,1,1
1857, 那年 人物一 岁 妹妹 人物二 岁,0.8268904,1,1
1869, 年 步步 惊情 饰 人物二 人物一 天涯 织女 主要 人物,0.82241833,1,1
1875, 雪飘 人间 雪飘 二字 取自 女儿 人物一 二女儿 人物二 名字 中 两个 字,0.83260703,1,1
1901, 人民网 中国 大学生 年度人物 候选人 人物一 人物二 事迹 中国 大学生 年度人物 二十大 提名,0.80160064,1,1
1906, 人物 经历 人物二 女 年 出生 英文 名为 哥哥 人物一 著名 音乐 周华健 女儿,0.81677896,1,1
1909, 人物一 父亲 太平洋 电线电缆 集团 前 董事长 孙道存 母亲 元 证券 副董事长 何念慈 名媛 人物二 姐姐,0.8183525,1,1
1910, 人物一 个人 生活 人物一 父亲 太平洋 电线电缆 集团 前 董事长 孙道存 母亲 元 证券 副董事长 何念慈 名媛 人物二 姐姐,0.8138899,1,1
1913, 前夫 孙道存 抢先 结婚 何念慈 得到 儿女 祝福 人物一 人物二 出席 母亲 婚礼 婚礼 致词 祝福 母亲,0.8016302,1,1
1929, 几日 姚芊芊 终 被选为 正妃 内心 十分 痛苦 挣扎 人物一 人物二 金碧瑶 当上 侧妃 各怀 想法,0.8440733,1,1
1945, 宋缺 人物 介绍 家庭成员 二弟 宋智 族弟 宋鲁 长女 人物一 女婿 解 文龙 幼女 人物二 女婿 寇仲 次子 宋师道 儿媳 商秀珣,0.8316054,1,1
1950, 人物二 械 力 人物一 医道 寒信 智慧 小镖 顽强 坚信 胜利 心 心 之间 产生 羁绊 将会 唤醒 奇迹,0.83250254,1,1
1954, 家族 成员 皇后 元昭皇后 晁氏 晁 皇后 生 唐懿宗 人物一 人物二 晁美人 逝世 追封 昭容 皇太后 追 谥 元昭皇后,0.86884147,1,1
1956, 长女 可封 人物一 第二 女可封 永福 公主 第三 女可封 西华 公主 第四 女可封 人物二 第五 女可封 和义公主 第六 女可封 饶安公主,0.8387939,1,1
1963, 司徒静 司徒剑南 人物二 事情 进宫 求 朱允 出面 帮忙 不巧 准备 拦 人物一 陈林 一并 拦 宫城 之外,0.81320214,1,1
1965, 司徒静 求 朱允 成全 司徒剑南 人物二 朱允 正要 赐婚 遭 人物一 太后 文章 拼命 阻拦,0.847208,1,1
1971, 人物二 主要 成员名单 萧蔷 饰 人物一 姐姐,0.80855525,1,1
1972, 电视剧 中 人物一 神偷 司空摘星 女儿 楚留香 红颜 知己 人物二 义姐,0.82753783,1,1
1974, 动漫 妹妹 大阪 大妈 中 角色 人物一 妹妹 人物二 一个 外貌 相当 可爱 高中 一年级 学生,0.822579,1,1
1977, 父亲 蒋孝武 妻子 人物二 哥哥 人物一 经营 事业有成 母亲 主持 红豆 食府 餐厅,0.856142,1,1
1984, 苏州 之北 三十里 一座 荒山 之中 捉住 穆念慈 摆蛇阵 逼 人物一 交出 九阴真经 人物二 箫声 退,0.84249187,1,1
1994, 苏州 之北 三十里 一座 荒山 之中 捉住 穆念慈 摆蛇阵 逼 人物一 交出 九阴真经 人物二 扮作 青衣 怪人 箫声 退,0.8297641,1,1
1998, 人物二 找寻 女儿 打破 誓言 离开 桃花岛 太湖 归云庄 发现 黄蓉 郭靖 救 杨康 而来 人物一,0.82671326,1,1
2006, 后来 郭靖 人物一 捉住 黄蓉 认出 欺骗 说 人物二 将来 人物一 帮助 二人 脱困,0.8680197,1,1
2008, 陈玄风 人物一 互生 爱慕 恐 人物二 性格 怪癖 不予 应允 决定 窃取 师父 九阴真经 下卷,0.8596281,1,1
2014, 后来 郭靖 人物一 捉住 黄蓉 认出 欺骗 说 人物二 将来 人物一 帮助 二人 脱困,0.8680197,1,1
2026, 人物一 找到 米 烧火 做饭 人物二 看见 人物一 甑 中 抓饭 吃,0.85794586,1,1
2040, 千百年来 中国 精神 贵族 命运 人物二 流亡 陈蔡 屈原 天下 人物一 不改其乐 命运 选择 选择 命运,0.81892246,1,1
2046, 人物二 看见 人物一 用手 抓 锅里 饭 吃,0.8523631,1,1
2061, 人物二 家语 人物一 达 於 情性 之理 通 於 物类 之变 知 幽明 之故 覩 游气 之原 若此 可谓 成人,0.8304336,1,1
2063, 汉高帝 人物一 配享 人物二 祀 太牢 三国 魏 正始 年间 此举 定为 制度 历代帝王 封赠 有加 无不 尊奉 颜子,0.8042145,1,1
2071, 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8333056,1,1
2107, 闻一知十 成语 典故 人物二 两个 得意 学生 一个 子贡 一个 人物一,0.8178445,1,1
2108, 人物二 说 人物一 一个 选择 中庸之道 得到 好处 牢牢地 放在心上 再也 不让 失去,0.8038961,1,1
2109, 人物一 人物二 面前 连屁 不敢 放 一个 子路 没 心眼 经常 鼻子 鼻子 脸 脸 老师 下不来台,0.8032939,1,1
2121, 屡空 作品 赏析 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8315669,1,1
2122, 盗 跖 长寿 人物二 人物一 遭受 困厄 上天 没有 表现 真实 意愿 缘故,0.8514769,1,1
2129, 人物一 攫食 翻译 人物二 陈国和 蔡国 之间 地方 缺粮 受困 饭菜 全无 七天 没 吃 米饭,0.8014485,1,1
2148, 看着 钱袋 人物二 想起 刚才 称赞 人物一 批评 子贡 感到 脸上 火辣辣,0.81613284,1,1
2172, 译文 人物一 问 人物二 说 曾经 渡 一个 叫做 觞 深 深潭 摆渡 船夫 划船 技术 简直 出神入化,0.8181751,1,1
2189, 人物二 回答 说 一个 人物一 学生 好学 从不 迁怒于 从不 重犯 同样 过错,0.8168186,1,1
2225, 人物一 攫 甑 释意 人物二 陈国和 蔡国 之间 地方 缺粮 受困 饭菜 全无 七天 没 吃 米饭,0.8108806,1,1
2231, 范仲淹 艰涩 生活 有点像 人物二 贤徒 人物一 一碗 饭 一瓢 水 陋巷 叫苦连天 依然 乐在其中,0.8265733,1,1
2232, 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 住 陋巷 一个 贤人,0.8012221,1,1
2250, 孝理 东西 可谓 博大精深 大贤 人才 懂得 奥妙 人物二 人物一 传授 寄托 参,0.8562003,1,1
2261, 意谓 人物一 听 人物二 讲学 从不 提 不同 看法 好象 愚笨,0.8533228,1,1
2264, 人物二 称赞 人物一 一个 贤德 箪食瓢饮 俭朴 生活 身处 陋巷 不堪其忧 视此 真正 快乐 担当,0.82098526,1,1
2285, 列子 黄帝 篇 译文 人物一 问 人物二 说 曾经 渡 一个 叫做 觞 深 深潭 摆渡 船夫 划船 技术 简直 出神入化,0.80973405,1,1
2288, 人物一 偷食 译文 人物二 陈国和 蔡国 之间 地方 受困 缺粮 饭菜 全无 七天 粒米 未进 体力不支 白天 只能 躺 休息,0.8111809,1,1
2289, 胡道 满 人物二 哭 人物一 中 运用 喉音 双音 代唱 吹奏 独具一格 似 秦腔 中 哭 唱,0.806355,1,1
2296, 人物二 人物一 评价 中 特别 谈到 迁怒 贰 这两点 从中 看出 人物二 教育 学生 重在 培养 道德 情操,0.84140664,1,1
2317, 作品 赏析 一章 人物二 人物一 学问 道德 接近 完善 在生活上 常常 贫困 深感 遗憾,0.8356118,1,1
2335, 人物一 谦逊 好学 迁怒 贰 异常 尊重 老师 人物二 无事 无言 不悦,0.85388136,1,1
2350, 人物二 问 子贡 人物一 一个 强,0.8459344,1,1
2374, 圣 柳下惠 柳下惠 人物 简介 人物二 至圣 孟子为 亚圣 人物一 复圣 参为 宗圣 圣为 柳下惠,0.80069673,1,1
2435, 人物一 回答 其师 人物二 所问 不去 入仕 问题 时说 回有 郭外 之田 五十亩 足以 飦 粥 郭内 之田 十亩 足以 丝麻,0.81540096,1,1
2478, 人物二 两个 得意门生 一个 子贡 一个 人物一,0.81932175,1,1
2499, 人物二 回答 人物一 学生 爱好 学习 从来 怒气 转移 身上 重复 犯 同样 过错,0.812263,1,1
2543, 人物二 看见 人物一 用手 抓 锅里 饭 吃,0.8523631,1,1
2547, 人物二 认为 子贡 均 不及 人物一 子贡 居于 一个 层次,0.85904235,1,1
2553, 人物二 见状 大为 赞赏 人物一 人品 一清二楚 自此 诬陷 人物一 偷盗 便 严加 惩治 这件 事情 讲 众人 听,0.8405512,1,1
2567, 人物二 赞叹 人物一 箪食瓢饮 住 陋巷 不去 追名逐利 一个 贤人,0.8618327,1,1
2581, 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 处之泰然 自得其乐,0.8314711,1,1
2584, 人物一 一生 没有 做过 官 没有 留下 传世之作 只言片语 收集 论语 书 中 思想 人物二 思想 基本 一致,0.8111189,1,1
2598, 古时候 没有 今天 空气污染 空气 透明度 非常 极目 千里 人物二 问 人物一 有没有 看到 苏州 阊 门,0.82515913,1,1
2607, 江苏 盐城 一带 四勿堂 取一 世祖 人物一 人物二 曰 格言 非礼勿视 非礼 勿 听 非礼 勿言 非礼 勿动 堂号,0.83271563,1,1
2645, 颜巷 释义 人物二 赞叹 人物一 吃 竹筐 饭 喝 一瓢 水 住 陋巷 一个 贤人,0.8044986,1,1
2656, 人物一 之德 核心 仁 人物二 仁 落实 个人 行动 中 停留 口头上,0.84806037,1,1
2668, 汉高帝 人物一 配享 人物二 祀 太牢 三国 魏 正始 年间 此举 定为 制度 历代 统冶者 封赠 有加 无不 尊奉 颜子,0.8040747,1,1
2699, 人物二 误会 理解 人物一 过程 提出 一个 意味深长 命题 眼见 现象 主观 臆断 往往 使人 不能 深入 了解 事物 本质,0.8079646,1,1
2746, 庄子 王 人物二 穷 於 陈 蔡 之间 七日 不火食 藜 羹 糁 颜色 甚惫 弦歌 於 室 人物一 择菜,0.8470294,1,1
2754, 人物一 老师 极力 称颂 人物二 主张 十分 自信 认为 仁德 主张 边远地区 行得通,0.8550208,1,1
2756, 论语 中 看到 人物二 人物一 叹息 勇 不足 不能 及时 批评 老师 过错 一再 批评 子路 勇气 过度 不足取,0.8248168,1,1
2788, 人物二 称赞 人物一 说 吃 一碗 干饭 喝 一瓢 白水 忍受 不了 这种 贫苦 生活 忧愁 人物一 改变 心中 快乐,0.8263642,1,1
2855, 读 史 看到 人物二 围困 陈国和 蔡国 之间 弹琴 唱歌 声音 没有 断绝 颜渊 人物一 学生 互相 问答,0.82662773,1,1
2871, 译文 人物二 说 穿着 破旧 丝 棉袍子 穿着 狐 貉 皮袍 站 一起 认为 可耻 大概 人物一,0.8058086,1,1
2890, 人物二 欲 隳 三桓之城 费 郈 成 季桓子 听 人物一 劝谏 而令 隳 费 郈 费是 季氏 城邑 郈 叔 孙氏 城邑 孟氏 不愿 毁成,0.8293374,1,1
2925, 人物二 避鲁乱 讲学 亲见 人物一 率 百姓 负米 筑堤 盛况 叹 曰 事亲 可谓 生 事 尽力,0.867934,1,1
2957, 人物二 希望 人物一 能够 注意 衣装 打扮 符合 士族 地位,0.87300634,1,1
3079, 事后 人物二 人物一 说 小姜 个人 老唐 嗓子 兵团 里 演 横,0.832291,1,1
3090, 丁弃 穿越 成 令狐冲 想 摆脱 人物二 掌控 命运 耍 一点 小聪明 派 人物一 家当 卧底,0.8428399,1,1
3093, 东方不败 最先 练成 那种 邪恶 武功 葵花宝典 辟邪 剑 谱 一种 武功 没 人物二 人物一 丧失理智,0.82306314,1,1
3096, 人物一 左冷禅 结盟 组建 辟邪 门 练习 耳力 设 计策 华山 思过 崖 秘洞 中 绝杀 五岳 剑 派 人士 剪除 人物二 党羽 消灭 人物二,0.8541348,1,1
3098, 总是 说 人物二 利用 岳灵珊 接近 人物一 害 女儿,0.84202176,1,1
3101, 人物一 书 中 最后 一现 左冷禅 一道 伏击 人物二 布局 华山 思过 崖 山洞,0.86687666,1,1
3102, 殊不知 人物二 挖 一个 非常 坑 跳 人物一 接下来 一生 掌控,0.83905,1,1
3104, 毕竟 人物二 真的 刺伤 人物一 总 不会 故意 知道 来害 女儿,0.8276984,1,1
3106, 后来 人物一 岳家 误会 刺伤 岳灵珊 本来 人物二 想到 控制,0.8891975,1,1
3114, 贪图 辟邪 剑法 伪君子 人物二 福州 阴错阳差 得到 辟邪 剑谱 便 欲 杀害 人物一 灭口,0.8308182,1,1
3117, 令狐冲 自幼 人物二 之女 岳灵珊 情投意合 岂料 人物一 出现 令 岳灵珊 转 投其 怀抱,0.89672464,1,1
3118, 劳德诺 人物一 投靠 左冷禅 人物一 心里 清楚 条 路可 走 嵩山 能合 谋杀 仇人 人物二 不会 拒绝,0.84703135,1,1
3121, 人物一 清楚 岳灵珊 不死 手里 必定会 折磨 死 人物二 仇家 青城派 嵩山 派 虎视眈眈,0.8598446,1,1
3125, 令狐冲 自幼 人物二 之女 岳灵珊 情投意合 岂料 人物一 出现 令 岳灵珊 转 投其 怀抱,0.89672464,1,1
3126, 令狐冲 遭到 人物二 冷落 一个 原因 人物一 辟邪 剑谱,0.87677914,1,1
3132, 希望 越大 失望 越大 伤心 伤身 更 伤重 难怪 比起 余沧海 木高峰 人物一 更加 鄙夷 曾经 敬爱 师父 人物二,0.8130793,1,1
3140, 人物一 憎恨 人物二 薄待 岳灵珊 言语 仍然 不失 敬意 没有 做,0.8448744,1,1
3141, 人物二 令狐冲 华山 玉女峰 面壁 一年 悔过自新 实则 令狐冲 岳灵珊 隔离 开来 斩断 之间 情丝 人物一 取而代之,0.87367153,1,1
3143, 书中 说 人物一 比较 人物二 岳灵珊 崇敬 父亲 同样 稳重 虚伪 移情别恋,0.85294825,1,1
3146, 人物一 人生 蜕变 过程 来看 人物二 其实 一个 催化剂 更 根本 原因 命运 造成 世界 绝望,0.8316571,1,1
3168, 人物二 人物一 郑隐 葛洪 道术 实践 目的 基本上 个人性 葛巢甫 道术 实践 目的 很大 程度 超乎 个人 范围 涉及 全 社会,0.82289124,1,1
3193, 戴宗 李逵 屋里 打闹 人物一 只好 老母 年迈 人物二 不放为 梁山,0.82751495,1,1
3196, 再三 挽留 不住 乔道清 人物一 拜辞 宋江 便 往北 找 人物二,0.8411447,1,1
3213, 简本 水浒 中 戴宗 神行法 带同 人物一 前往 二 仙山 人物二 求取 降服 乔道清 法,0.83032244,1,1
3217, 人物二 传授 人物一 五雷 天罡 正法 下山 辅助 宋江 保国安民 替天行道 送 八字 真言 命 逢 幽而止 遇 汴,0.83014935,1,1
3253, 陈家沟 刚进 人物二 门首 人物一 不觉 怔 只见 师傅 门前 景象 变 枯枝 残叶 铺满 青石 台阶 鸡狗 粪便 堆积 门前,0.82294077,1,1
3254, 人物一 素知 师傅 人物二 极爱 洁净 每天 早晨 必亲持 扫帚 院里 扫 门口 门口 扫 街心 一片 落叶 纸屑 不肯 漏下,0.823495,1,1
3281, 小品 中 爆点 连连 小偷 人物一 人物二 忽悠 俩 本家 亲切 爆粗 笑 爆 全场,0.8265644,1,1
3327, 近日 人物一 坦言 当初 没有 信心 接演 角色 受 师傅 人物二 钦点 没 自信 生演 出 自信,0.8280535,1,1
3335, 人物二 误以为 人物一 已经 投靠 敌人 十分 痛心 听信 宁珂 服下 撒旦 之果 失去 理智 珂 一起 来到 赤贯星,0.8160085,1,1
3346, 最终 九天 结界 封印 完成 众人 成功 阻止 魔界 入侵 人物一 不得已 诛杀 魔化 人物二 小雪 变回 女娲 石 原形,0.8332915,1,1
3352, 捕 陈氏 遗族 人物二 唯一 孙儿 代替品 救出 襁褓 中 人物一 带 江南 隐姓埋名 复国 重任 全 寄托 这位 小少主 身上,0.8399323,1,1
3361, 符鬼 来源 人物二 徒儿 人物一 一个 符鬼 之符 说 以后 一个 人有 困难 打开,0.8043407,1,1
3393, 人物二 大为吃惊 陈 真的 师兄 师姐 没 学会 武功 人物一 竟然 学得 炉火纯青,0.85408294,1,1
3423, 事实上 历史 人物二 徒弟 记载 确实 人物一 传说 中,0.85385907,1,1
3453, 武学 宗师 人物二 高雄饰 上海 设馆 授徒 机缘巧合 解救 初入 黑帮 人物一 甄子丹 饰,0.8184667,1,1
3471, 人物二 没 名气 人物一 认识 报菜名 知道 小剧场 干 杂活 师父 管吃 喝 师娘 星期 一百元,0.8300308,1,1
3533, 蓝蓝的 天空 飘 几朵 白云 野草 树林 一片 新绿 宴席 间 人物二 斟 杯酒 人物一 说道 师徒 相处 感情 甚,0.82080907,1,1
3571, 人物二 听到 人物一 讲 出 想法 低下头 想 想 说 已学得 不错 十分 技艺 掌握 七 八分,0.8040474,1,1
3577, 遏 ě 厄 行云 列子 汤问 人物二 善歌 送 人物一 时 饯于 郊衢 抚节 悲歌 声振林木 响遏行云,0.81958926,1,1
3595, 日本队 主将 加藤 正夫 力克 人物二 没能 闯过 最后 人物一 一关,0.86139107,1,1
3605, 韩国队 大幅 换 人物一 赛程 过密 没有 出场 人物二 率领 刘昌赫 徐能旭 姜勋 金哲中 李圣宰 和睦 镇硕 中国 七剑 抗衡,0.80056244,1,1
3616, 人物一 围棋 生涯 中 一个 重要 人物 韩国 围棋 国手 人物二,0.81313527,1,1
3619, 第四届 春兰杯 八强 中 常昊 周鹤洋 罗洗河 日 羽根 直树 结城聪 张栩 韩 人物一 人物二,0.8198166,1,1
3623, 睦镇硕 此后 韩国 国际 棋战 中 一直 表现 不错 人物一 人物二 刘昌赫 巨星 光芒 笼罩 之下 显得 夺目,0.8198095,1,1
3644, 日本队 主帅 加藤 正夫 力克 人物二 没能 闯过 最后 人物一 一关,0.8614794,1,1
3675, 人物二 人物一 当作 垫脚石 摔 情 花丛 中 借力 跃出 情 花丛 外,0.85677946,1,1
3684, 人物一 人物二 救 性命 安排 注定 不会 一个 比较 结局 最后 死 人物二 之手 读者 接受 预见,0.851095,1,1
3704, 人物一 儒家 代表 人物 人物二 学生 人物一子 中 儒者 列为 国家 五种 蛀虫 算是 师门 背叛,0.8341814,1,1
3709, 人物一 人物二 学生 两人 私交 方面 冤家 学术 政治 主张 相同 尊法 贱儒 狂热 拥护 极端 君主专制,0.840448,1,1
3717, 认为 可能 二者 着眼点 不同 人物一 所说 可能 历史 产生 具体 学派 人物二 强调 学派 间 归属 联系,0.8262255,1,1
3749, ◎ 第六章 制度 人性 靠不住 孟子 人性 向善 人物二 善能 胜恶 人物一 人性本恶 德治 法治 没有 结论 争鸣,0.8186112,1,1
